age,income,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,customer_lifetime_days,purchase_conversion_rate,recency,frequency,monetary
36,82820,3,92,179.91,1.8937894736842105,182,1.9157894736842105,135,0.031578947368421054,32.0,3.0,179.91
53,73542,14,198,3046.8,14.371698113207549,286,1.349056603773585,363,0.0660377358490566,39.0,14.0,3046.8
40,47408,15,267,4350.860000000001,15.42858156028369,505,1.7907801418439717,364,0.05319148936170213,77.0,15.0,4350.860000000001
58,109963,17,242,4302.88,16.613436293436294,404,1.5598455598455598,362,0.06563706563706563,267.0,17.0,4302.88
20,62371,22,246,3503.15,13.071455223880598,583,2.175373134328358,317,0.08208955223880597,1.0,22.0,3503.15
41,74101,16,277,3411.66,11.643890784982935,582,1.9863481228668942,363,0.05460750853242321,139.0,16.0,3411.66
54,83103,7,234,897.59,3.7244398340248965,400,1.6597510373443984,363,0.029045643153526972,91.0,7.0,897.59
34,99033,10,140,1084.78,7.231866666666667,270,1.8,207,0.06666666666666667,8.0,10.0,1084.78
48,78230,0,6,0.0,0.0,6,1.0,18,0.0,94.0,7.0,1186.5949999999998
27,62990,9,245,1142.15,4.496653543307087,441,1.736220472440945,361,0.03543307086614173,409.0,9.0,1142.15
58,94738,6,172,894.3499999999999,5.0244382022471905,242,1.3595505617977528,328,0.033707865168539325,60.0,6.0,894.3499999999999
37,46583,9,157,2013.16,12.127469879518072,208,1.2530120481927711,364,0.05421686746987952,70.0,9.0,2013.16
19,42762,1,58,244.01,4.135762711864406,93,1.576271186440678,86,0.01694915254237288,55.0,1.0,244.01
31,65659,2,92,375.01,3.989468085106383,104,1.1063829787234043,359,0.02127659574468085,344.0,2.0,375.01
69,64459,0,29,0.0,0.0,38,1.3103448275862069,71,0.0,94.0,7.0,1186.5949999999998
46,54125,8,194,1659.45,8.21509900990099,274,1.3564356435643565,364,0.039603960396039604,329.0,8.0,1659.45
64,69866,5,198,1009.73,4.974039408866995,274,1.3497536945812807,364,0.024630541871921183,140.0,5.0,1009.73
46,71671,21,285,3291.19,10.755522875816993,602,1.9673202614379084,364,0.06862745098039216,91.0,21.0,3291.19
20,53191,3,43,94.22,2.0482608695652176,64,1.391304347826087,109,0.06521739130434782,25.0,3.0,94.22
44,95087,6,195,2202.24,10.95641791044776,314,1.5621890547263682,332,0.029850746268656716,84.0,6.0,2202.24
30,88585,10,252,1880.01,7.175610687022901,458,1.748091603053435,362,0.03816793893129771,98.0,10.0,1880.01
30,61988,15,237,3110.85,12.344642857142857,412,1.6349206349206349,364,0.05952380952380952,282.0,15.0,3110.85
18,103726,1,13,60.41,4.3149999999999995,31,2.2142857142857144,15,0.07142857142857142,7.0,1.0,60.41
38,63365,1,49,838.88,16.7776,77,1.54,76,0.02,45.0,1.0,838.88
51,55927,10,220,2441.41,10.614826086956521,352,1.5304347826086957,363,0.043478260869565216,158.0,10.0,2441.41
21,39140,17,279,4111.1900000000005,13.889155405405408,593,2.0033783783783785,363,0.057432432432432436,149.0,17.0,4111.1900000000005
19,62177,4,204,388.22,1.8664423076923078,296,1.4230769230769231,359,0.019230769230769232,297.0,4.0,388.22
23,60111,7,173,697.63,3.875722222222222,288,1.6,262,0.03888888888888889,2.0,7.0,697.63
43,71949,11,146,1218.1100000000001,7.758662420382167,327,2.082802547770701,189,0.07006369426751592,0.0,11.0,1218.1100000000001
21,52821,7,219,904.67,4.002964601769912,327,1.4469026548672566,362,0.030973451327433628,242.0,7.0,904.67
27,64256,5,134,1182.28,8.505611510791367,257,1.8489208633093526,186,0.03597122302158273,22.0,5.0,1182.28
34,49720,7,198,695.4200000000001,3.3922926829268296,307,1.497560975609756,360,0.03414634146341464,219.0,7.0,695.4200000000001
60,81636,13,195,1462.13,7.0294711538461545,318,1.5288461538461537,362,0.0625,52.0,13.0,1462.13
67,57674,12,232,1451.28,5.947868852459016,450,1.8442622950819672,328,0.04918032786885246,35.0,12.0,1451.28
56,89975,12,270,2389.3,8.472695035460994,532,1.8865248226950355,363,0.0425531914893617,288.0,12.0,2389.3
61,63682,11,245,2190.66,8.557265625,413,1.61328125,363,0.04296875,26.0,11.0,2190.66
55,42489,7,102,2553.86,23.429908256880736,188,1.724770642201835,131,0.06422018348623854,21.0,7.0,2553.86
39,75196,3,146,465.34,3.1230872483221477,228,1.5302013422818792,248,0.020134228187919462,12.0,3.0,465.34
47,76982,8,254,1421.98,5.427404580152672,451,1.7213740458015268,364,0.030534351145038167,326.0,8.0,1421.98
54,67727,2,49,68.78,1.3486274509803922,53,1.0392156862745099,283,0.0392156862745098,217.0,2.0,68.78
52,89477,5,125,1242.38,9.556769230769232,252,1.9384615384615385,168,0.038461538461538464,28.0,5.0,1242.38
61,91040,12,141,2911.39,19.028692810457514,318,2.0784313725490198,183,0.0784313725490196,5.0,12.0,2911.39
34,72265,19,282,2685.0,8.920265780730897,641,2.129568106312292,361,0.06312292358803986,94.0,19.0,2685.0
29,70629,8,229,1138.65,4.804430379746836,387,1.6329113924050633,363,0.03375527426160337,80.0,8.0,1138.65
41,87000,0,38,0.0,0.0,57,1.5,62,0.0,94.0,7.0,1186.5949999999998
28,72265,10,204,2103.7000000000003,9.830373831775702,303,1.4158878504672898,362,0.04672897196261682,202.0,10.0,2103.7000000000003
31,54497,4,141,396.81,2.7366206896551724,173,1.193103448275862,356,0.027586206896551724,528.0,4.0,396.81
25,37174,15,273,1720.95,5.975520833333333,585,2.03125,364,0.052083333333333336,341.0,15.0,1720.95
63,72692,4,125,1296.95,10.053875968992248,210,1.627906976744186,188,0.031007751937984496,31.0,4.0,1296.95
19,79948,6,130,1032.43,7.59139705882353,232,1.7058823529411764,201,0.04411764705882353,66.0,6.0,1032.43
64,91214,2,53,422.08000000000004,7.674181818181819,64,1.1636363636363636,147,0.03636363636363636,53.0,2.0,422.08000000000004
61,71138,2,107,1062.77,9.750183486238532,153,1.4036697247706422,211,0.01834862385321101,157.0,2.0,1062.77
44,60569,3,132,1548.04,11.466962962962963,159,1.1777777777777778,363,0.022222222222222223,169.0,3.0,1548.04
20,49196,13,204,977.25,4.503456221198157,400,1.8433179723502304,271,0.059907834101382486,22.0,13.0,977.25
56,61115,12,253,1422.71,5.368716981132075,450,1.6981132075471699,364,0.045283018867924525,67.0,12.0,1422.71
38,59764,1,116,357.07,3.051880341880342,134,1.1452991452991452,362,0.008547008547008548,211.0,1.0,357.07
39,80951,5,235,472.75,1.9697916666666666,397,1.6541666666666666,364,0.020833333333333332,199.0,5.0,472.75
54,73000,12,270,1672.56,5.931063829787234,549,1.946808510638298,361,0.0425531914893617,114.0,12.0,1672.56
38,54302,6,119,2626.1499999999996,21.009199999999996,139,1.112,364,0.048,377.0,6.0,2626.1499999999996
39,78388,10,180,1118.64,5.8875789473684215,398,2.094736842105263,241,0.05263157894736842,3.0,10.0,1118.64
43,69741,4,123,883.09,6.953464566929134,153,1.204724409448819,362,0.031496062992125984,263.0,4.0,883.09
63,71201,4,85,2102.82,23.627191011235958,139,1.5617977528089888,143,0.0449438202247191,9.0,4.0,2102.82
69,101950,11,250,2692.03,10.314291187739464,438,1.6781609195402298,364,0.0421455938697318,143.0,11.0,2692.03
62,56755,3,96,120.49,1.217070707070707,132,1.3333333333333333,159,0.030303030303030304,1.0,3.0,120.49
59,46911,1,53,41.29,0.7646296296296297,70,1.2962962962962963,98,0.018518518518518517,33.0,1.0,41.29
52,86717,6,240,612.14,2.4883739837398373,410,1.6666666666666667,364,0.024390243902439025,122.0,6.0,612.14
55,82054,5,135,854.88,6.106285714285714,175,1.25,362,0.03571428571428571,208.0,5.0,854.88
69,29050,13,292,3657.8199999999997,11.992852459016392,589,1.9311475409836065,364,0.04262295081967213,151.0,13.0,3657.8199999999997
46,74128,8,175,1529.17,8.356120218579235,247,1.349726775956284,360,0.04371584699453552,288.0,8.0,1529.17
23,65212,16,298,2523.95,8.038057324840764,723,2.3025477707006368,364,0.050955414012738856,184.0,16.0,2523.95
41,70355,10,208,802.03,3.679036697247706,410,1.8807339449541285,271,0.045871559633027525,12.0,10.0,802.03
22,42787,3,119,360.7,2.9565573770491804,138,1.1311475409836065,361,0.02459016393442623,435.0,3.0,360.7
33,67659,10,245,1730.27,6.785372549019608,420,1.6470588235294117,364,0.0392156862745098,182.0,10.0,1730.27
31,84880,1,132,170.92,1.285112781954887,156,1.1729323308270676,363,0.007518796992481203,381.0,1.0,170.92
24,42730,0,94,0.0,0.0,111,1.1808510638297873,302,0.0,94.0,7.0,1186.5949999999998
46,51108,11,221,935.96,4.0343103448275865,456,1.9655172413793103,305,0.04741379310344827,4.0,11.0,935.96
55,91540,11,291,4730.25,15.663079470198676,628,2.0794701986754967,364,0.03642384105960265,311.0,11.0,4730.25
49,59215,6,249,1404.36,5.507294117647058,433,1.6980392156862745,361,0.023529411764705882,185.0,6.0,1404.36
68,59922,6,250,667.69,2.6081640625,427,1.66796875,364,0.0234375,102.0,6.0,667.69
35,107503,12,272,1685.8,5.935915492957746,523,1.841549295774648,364,0.04225352112676056,200.0,12.0,1685.8
66,84457,10,225,1345.48,5.725446808510639,345,1.4680851063829787,362,0.0425531914893617,130.0,10.0,1345.48
30,58553,2,33,147.2,4.2057142857142855,39,1.1142857142857143,95,0.05714285714285714,12.0,2.0,147.2
53,85333,0,20,0.0,0.0,37,1.85,23,0.0,94.0,7.0,1186.5949999999998
36,71714,2,67,176.12,2.552463768115942,83,1.2028985507246377,200,0.028985507246376812,165.0,2.0,176.12
66,83090,7,118,582.74,4.66192,155,1.24,360,0.056,337.0,7.0,582.74
34,64194,3,170,1193.56,6.8991907514450865,229,1.323699421965318,363,0.017341040462427744,397.0,3.0,1193.56
54,106320,3,159,123.02,0.7593827160493827,224,1.382716049382716,336,0.018518518518518517,151.0,3.0,123.02
45,70850,11,204,1664.96,7.744,401,1.8651162790697675,281,0.05116279069767442,24.0,11.0,1664.96
63,67255,1,110,128.23,1.155225225225225,124,1.117117117117117,360,0.009009009009009009,560.0,1.0,128.23
38,92403,2,29,193.98000000000002,6.25741935483871,31,1.0,174,0.06451612903225806,68.0,2.0,193.98000000000002
40,40725,15,210,3206.2200000000003,14.249866666666668,320,1.4222222222222223,363,0.06666666666666667,265.0,15.0,3206.2200000000003
30,61005,2,90,333.73,3.6275000000000004,107,1.1630434782608696,217,0.021739130434782608,158.0,2.0,333.73
28,61256,11,162,1517.92,8.774104046242774,221,1.277456647398844,363,0.06358381502890173,120.0,11.0,1517.92
59,48269,7,271,882.91,3.175935251798561,531,1.910071942446043,364,0.025179856115107913,128.0,7.0,882.91
61,90582,2,138,1200.64,8.576,175,1.25,338,0.014285714285714285,5.0,2.0,1200.64
21,56246,4,130,357.99,2.6715671641791046,168,1.2537313432835822,328,0.029850746268656716,29.0,4.0,357.99
48,66515,12,164,2368.64,13.458181818181817,291,1.6534090909090908,253,0.06818181818181818,5.0,12.0,2368.64
58,48796,12,150,1110.47,6.854753086419754,280,1.728395061728395,205,0.07407407407407407,19.0,12.0,1110.47
21,65200,4,51,1751.8000000000002,31.850909090909095,95,1.7272727272727273,74,0.07272727272727272,34.0,4.0,1751.8000000000002
65,104385,8,212,913.23,4.1510454545454545,365,1.6590909090909092,356,0.03636363636363636,81.0,8.0,913.23
67,103606,0,56,0.0,0.0,58,1.0357142857142858,362,0.0,94.0,7.0,1186.5949999999998
31,61771,17,293,4053.7000000000003,13.076451612903227,636,2.0516129032258066,363,0.054838709677419356,35.0,17.0,4053.7000000000003
29,67964,7,164,1115.69,6.524502923976608,270,1.5789473684210527,247,0.04093567251461988,3.0,7.0,1115.69
36,74704,8,274,1520.81,5.392943262411348,480,1.702127659574468,362,0.028368794326241134,367.0,8.0,1520.81
60,94864,8,214,1497.47,6.745360360360361,329,1.481981981981982,362,0.036036036036036036,274.0,8.0,1497.47
31,64659,6,211,1157.3899999999999,5.333594470046083,315,1.4516129032258065,360,0.027649769585253458,318.0,6.0,1157.3899999999999
23,65295,12,235,3235.34,13.098542510121458,433,1.7530364372469636,363,0.048582995951417005,144.0,12.0,3235.34
67,73040,8,253,1483.0,5.681992337164751,451,1.7279693486590038,362,0.03065134099616858,86.0,8.0,1483.0
57,82144,3,63,125.26,1.897878787878788,78,1.1818181818181819,198,0.045454545454545456,43.0,3.0,125.26
61,46213,5,109,833.28,7.309473684210526,186,1.631578947368421,180,0.043859649122807015,45.0,5.0,833.28
39,57761,3,61,765.91,11.96734375,71,1.109375,297,0.046875,88.0,3.0,765.91
62,86292,17,251,4480.12,16.71686567164179,453,1.6902985074626866,364,0.06343283582089553,327.0,17.0,4480.12
45,79341,4,155,1407.6,8.852830188679246,307,1.930817610062893,204,0.025157232704402517,138.0,4.0,1407.6
50,86969,13,269,3399.48,12.054893617021277,549,1.946808510638298,364,0.04609929078014184,290.0,13.0,3399.48
55,69173,2,194,475.06,2.4237755102040817,294,1.5,360,0.01020408163265306,336.0,2.0,475.06
21,61336,2,117,315.38,2.650252100840336,179,1.504201680672269,217,0.01680672268907563,41.0,2.0,315.38
32,59608,6,164,716.3399999999999,4.213764705882353,319,1.8764705882352941,227,0.03529411764705882,11.0,6.0,716.3399999999999
26,68784,6,137,509.76,3.564755244755245,183,1.2797202797202798,345,0.04195804195804196,31.0,6.0,509.76
66,84969,13,273,2411.0899999999997,8.430384615384614,592,2.06993006993007,362,0.045454545454545456,272.0,13.0,2411.0899999999997
65,71830,13,285,1913.03,6.419563758389262,618,2.0738255033557045,364,0.0436241610738255,235.0,13.0,1913.03
46,74756,3,111,117.39,1.029736842105263,206,1.8070175438596492,149,0.02631578947368421,42.0,3.0,117.39
47,62348,15,296,4498.8,14.465594855305467,631,2.0289389067524115,364,0.04823151125401929,59.0,15.0,4498.8
24,54111,11,207,1817.18,8.335688073394495,340,1.5596330275229358,362,0.05045871559633028,289.0,11.0,1817.18
42,67311,4,154,705.27,4.46373417721519,213,1.3481012658227849,360,0.02531645569620253,195.0,4.0,705.27
48,96742,10,241,1515.28,6.036972111553784,436,1.7370517928286853,363,0.0398406374501992,375.0,10.0,1515.28
61,82475,11,193,2228.39,10.923480392156861,341,1.6715686274509804,294,0.05392156862745098,26.0,11.0,2228.39
21,90052,1,27,707.5,25.267857142857142,45,1.6071428571428572,35,0.03571428571428571,25.0,1.0,707.5
29,79558,11,209,3352.15,15.237045454545456,305,1.3863636363636365,362,0.05,73.0,11.0,3352.15
29,34276,4,93,1148.44,11.83958762886598,153,1.577319587628866,138,0.041237113402061855,3.0,4.0,1148.44
32,44092,10,216,2190.09,9.69066371681416,329,1.4557522123893805,360,0.04424778761061947,10.0,10.0,2190.09
37,86368,3,78,1536.09,18.964074074074073,94,1.1604938271604939,222,0.037037037037037035,4.0,3.0,1536.0900000000001
22,36068,4,211,465.83,2.1666511627906977,304,1.413953488372093,363,0.018604651162790697,51.0,4.0,465.83
36,77294,1,42,124.04,2.8846511627906977,43,1.0,347,0.023255813953488372,274.0,1.0,124.04
30,67215,14,288,1984.42,6.570927152317881,663,2.1953642384105962,344,0.046357615894039736,6.0,14.0,1984.42
63,78141,18,291,2057.3199999999997,6.65799352750809,662,2.1423948220064726,364,0.05825242718446602,43.0,18.0,2057.3199999999997
27,72998,3,181,333.89,1.8146195652173913,271,1.4728260869565217,322,0.016304347826086956,48.0,3.0,333.89
37,62685,4,171,1421.0899999999997,8.120514285714284,241,1.3771428571428572,363,0.022857142857142857,353.0,4.0,1421.0899999999997
44,88448,1,85,1124.67,13.077558139534885,97,1.127906976744186,358,0.011627906976744186,641.0,1.0,1124.67
24,31804,4,112,1297.62,11.186379310344826,144,1.2413793103448276,360,0.034482758620689655,361.0,4.0,1297.62
67,69139,2,12,98.80000000000001,7.057142857142858,23,1.6428571428571428,17,0.14285714285714285,6.0,2.0,98.80000000000001
37,56232,11,254,1613.34,6.0880754716981125,473,1.7849056603773585,363,0.04150943396226415,116.0,11.0,1613.34
34,81081,4,140,527.2800000000001,3.661666666666667,211,1.4652777777777777,264,0.027777777777777776,58.0,4.0,527.2800000000001
38,90256,13,278,3308.21,11.368419243986255,581,1.9965635738831615,364,0.044673539518900345,130.0,13.0,3308.21
19,86288,7,270,1653.32,5.968664259927798,525,1.8953068592057762,364,0.02527075812274368,130.0,7.0,1653.32
38,55434,6,108,2309.92,20.262456140350878,130,1.1403508771929824,363,0.05263157894736842,501.0,6.0,2309.92
53,66334,4,113,601.29,5.139230769230769,163,1.393162393162393,251,0.03418803418803419,10.0,4.0,601.29
57,73467,4,131,726.94,5.3847407407407415,201,1.488888888888889,264,0.02962962962962963,51.0,4.0,726.94
34,74809,2,35,319.59999999999997,8.637837837837838,49,1.3243243243243243,72,0.05405405405405406,8.0,2.0,319.59999999999997
63,78985,4,85,302.79,3.4021348314606743,138,1.550561797752809,155,0.0449438202247191,5.0,4.0,302.79
56,91109,2,73,337.84000000000003,4.504533333333334,142,1.8933333333333333,118,0.02666666666666667,54.0,2.0,337.84000000000003
30,78377,1,18,30.44,1.6021052631578947,44,2.3157894736842106,23,0.05263157894736842,16.0,1.0,30.44
51,77120,4,131,747.73,5.5387407407407405,187,1.385185185185185,279,0.02962962962962963,132.0,4.0,747.73
41,44425,11,240,4167.26,16.602629482071713,417,1.6613545816733069,356,0.043824701195219126,15.0,11.0,4167.26
65,73350,10,218,1056.1499999999999,4.632236842105263,333,1.4605263157894737,363,0.043859649122807015,148.0,10.0,1056.1499999999999
30,65467,2,89,89.59,0.9845054945054945,100,1.098901098901099,352,0.02197802197802198,35.0,2.0,89.59
49,84370,13,251,999.44,3.785757575757576,415,1.571969696969697,364,0.04924242424242424,25.0,13.0,999.44
30,76740,6,129,867.86,6.428592592592593,186,1.3777777777777778,333,0.044444444444444446,1.0,6.0,867.86
49,72742,6,196,1687.55,8.35420792079208,295,1.4603960396039604,360,0.0297029702970297,436.0,6.0,1687.55
27,56843,3,117,245.33999999999997,2.0444999999999998,140,1.1666666666666667,363,0.025,117.0,3.0,245.33999999999997
42,83960,2,39,240.08,5.855609756097561,41,1.0,255,0.04878048780487805,9.0,2.0,240.08
21,58957,0,99,0.0,0.0,122,1.2323232323232323,362,0.0,94.0,7.0,1186.5949999999998
23,51923,2,132,491.78999999999996,3.6700746268656714,157,1.171641791044776,361,0.014925373134328358,562.0,2.0,491.78999999999996
23,77416,1,31,44.95,1.4046875,42,1.3125,62,0.03125,42.0,1.0,44.95
34,62417,5,38,876.08,20.373953488372095,65,1.5116279069767442,63,0.11627906976744186,2.0,5.0,876.08
67,103936,5,90,1208.82,12.724421052631579,186,1.9578947368421054,108,0.05263157894736842,4.0,5.0,1208.82
56,93300,10,212,2418.0699999999997,10.892207207207205,322,1.4504504504504505,364,0.04504504504504504,102.0,10.0,2418.0699999999997
61,110823,1,16,315.51,18.55941176470588,17,1.0,78,0.058823529411764705,2.0,1.0,315.51
47,88421,16,256,3352.0499999999997,12.323713235294116,548,2.014705882352941,364,0.058823529411764705,143.0,16.0,3352.0499999999997
30,62179,4,174,504.77000000000004,2.8357865168539327,236,1.3258426966292134,361,0.02247191011235955,416.0,4.0,504.77000000000004
65,106124,5,167,1980.6999999999998,11.515697674418604,230,1.3372093023255813,363,0.029069767441860465,326.0,5.0,1980.7
21,71882,10,281,2106.76,7.239725085910654,591,2.0309278350515463,363,0.03436426116838488,380.0,10.0,2106.76
40,52955,0,18,0.0,0.0,32,1.7777777777777777,26,0.0,94.0,7.0,1186.5949999999998
43,83832,1,18,703.41,37.02157894736842,24,1.263157894736842,44,0.05263157894736842,15.0,1.0,703.41
65,118011,16,297,2653.88,8.478849840255592,680,2.1725239616613417,364,0.051118210862619806,133.0,16.0,2653.88
27,57833,5,120,1306.76,10.45408,233,1.864,148,0.04,11.0,5.0,1306.76
41,53749,11,153,2860.92,17.444634146341464,366,2.231707317073171,196,0.06707317073170732,17.0,11.0,2860.92
19,87288,7,232,987.94,4.133640167364017,377,1.5774058577405858,359,0.029288702928870293,163.0,7.0,987.94
51,75319,12,268,573.15,2.0469642857142856,510,1.8214285714285714,364,0.04285714285714286,141.0,12.0,573.15
59,62688,4,63,714.21,10.659850746268658,119,1.7761194029850746,92,0.05970149253731343,3.0,4.0,714.21
42,55413,5,109,986.22,8.651052631578947,128,1.1228070175438596,363,0.043859649122807015,164.0,5.0,986.22
35,92813,7,158,1401.71,8.495212121212122,238,1.4424242424242424,274,0.04242424242424243,32.0,7.0,1401.71
31,71558,3,117,125.61,1.04675,137,1.1416666666666666,362,0.025,258.0,3.0,125.61
34,65268,7,143,1559.84,10.398933333333332,194,1.2933333333333332,361,0.04666666666666667,424.0,7.0,1559.84
25,48503,12,294,3316.33,10.837679738562091,653,2.133986928104575,364,0.0392156862745098,263.0,12.0,3316.33
45,57546,10,187,1222.79,6.207055837563452,262,1.3299492385786802,364,0.050761421319796954,354.0,10.0,1222.79
34,54192,10,167,1753.83,9.90864406779661,300,1.694915254237288,238,0.05649717514124294,5.0,10.0,1753.83
65,72852,10,184,3793.64,19.554845360824743,268,1.3814432989690721,363,0.05154639175257732,96.0,10.0,3793.64
18,52144,6,122,882.6600000000001,6.895781250000001,208,1.625,212,0.046875,1.0,6.0,882.6600000000001
51,69143,4,195,833.48,4.188341708542714,285,1.4321608040201006,364,0.020100502512562814,203.0,4.0,833.48
68,73078,1,160,244.65,1.5195652173913043,207,1.2857142857142858,358,0.006211180124223602,165.0,1.0,244.65
64,66232,6,248,437.85,1.7238188976377953,446,1.7559055118110236,363,0.023622047244094488,284.0,6.0,437.85
27,70050,1,19,384.22,19.211000000000002,36,1.8,33,0.05,1.0,1.0,384.22
29,70518,7,143,1902.45,12.683,180,1.2,363,0.04666666666666667,144.0,7.0,1902.45
65,93287,14,218,2777.9,11.973706896551725,432,1.8620689655172413,292,0.0603448275862069,3.0,14.0,2777.9
24,89296,9,258,2607.75,9.76685393258427,427,1.599250936329588,363,0.033707865168539325,241.0,9.0,2607.75
31,95254,3,91,274.61,2.9213829787234045,205,2.1808510638297873,105,0.031914893617021274,14.0,3.0,274.61
22,61178,11,216,1596.9299999999998,7.034933920704845,475,2.092511013215859,269,0.048458149779735685,18.0,11.0,1596.9299999999998
50,72792,3,125,378.82,2.95953125,197,1.5390625,235,0.0234375,23.0,3.0,378.82
55,67650,0,40,0.0,0.0,52,1.3,104,0.0,94.0,7.0,1186.5949999999998
62,89031,5,155,595.61,3.7225625,215,1.34375,359,0.03125,209.0,5.0,595.61
53,109532,0,4,0.0,0.0,6,1.5,7,0.0,94.0,7.0,1186.5949999999998
60,93574,2,52,305.15999999999997,5.651111111111111,120,2.2222222222222223,69,0.037037037037037035,21.0,2.0,305.15999999999997
59,76112,14,234,3864.85,15.584072580645161,457,1.842741935483871,318,0.056451612903225805,9.0,14.0,3864.85
37,67261,4,160,753.35,4.59359756097561,209,1.274390243902439,357,0.024390243902439025,374.0,4.0,753.35
60,91549,17,201,3295.49,15.116926605504586,430,1.9724770642201834,256,0.0779816513761468,37.0,17.0,3295.49
44,55691,3,30,202.0,6.121212121212121,30,0.9090909090909091,320,0.09090909090909091,38.0,3.0,202.0
52,94746,8,238,1858.1100000000001,7.55329268292683,396,1.6097560975609757,363,0.032520325203252036,40.0,8.0,1858.1100000000001
45,85451,12,296,2037.92,6.616623376623377,663,2.1525974025974026,364,0.03896103896103896,188.0,12.0,2037.92
54,76766,7,257,1428.37,5.410492424242424,433,1.6401515151515151,362,0.026515151515151516,268.0,7.0,1428.37
42,65863,5,117,1479.44,12.126557377049181,191,1.5655737704918034,202,0.040983606557377046,33.0,5.0,1479.44
64,99404,8,172,1118.01,6.211166666666666,340,1.8888888888888888,248,0.044444444444444446,128.0,8.0,1118.01
47,56289,9,175,1794.8700000000001,9.754728260869566,287,1.559782608695652,298,0.04891304347826087,22.0,9.0,1794.8700000000001
42,59465,3,122,1178.8600000000001,9.43088,206,1.648,186,0.024,134.0,3.0,1178.86
40,64668,10,230,1912.3899999999999,7.9682916666666666,390,1.625,357,0.041666666666666664,21.0,10.0,1912.3899999999999
33,88713,6,175,811.24,4.481988950276243,280,1.5469613259668509,266,0.03314917127071823,29.0,6.0,811.24
36,52247,20,294,4392.2,13.987898089171974,676,2.1528662420382165,364,0.06369426751592357,239.0,20.0,4392.2
67,68915,6,164,736.0999999999999,4.329999999999999,356,2.0941176470588236,203,0.03529411764705882,67.0,6.0,736.0999999999999
22,49404,0,50,0.0,0.0,59,1.18,144,0.0,94.0,7.0,1186.5949999999998
58,89892,10,121,1152.02,8.794045801526718,271,2.068702290076336,161,0.07633587786259542,6.0,10.0,1152.02
53,74235,1,53,677.54,12.547037037037036,64,1.1851851851851851,106,0.018518518518518517,47.0,1.0,677.54
65,70902,12,268,1923.19,6.868535714285715,520,1.8571428571428572,364,0.04285714285714286,23.0,12.0,1923.19
65,89619,0,49,0.0,0.0,67,1.3673469387755102,95,0.0,94.0,7.0,1186.5949999999998
61,91113,15,237,3548.61,14.081785714285715,402,1.5952380952380953,363,0.05952380952380952,385.0,15.0,3548.61
53,113541,9,250,885.92,3.4205405405405402,422,1.6293436293436294,363,0.03474903474903475,131.0,9.0,885.92
22,44548,5,146,656.67,4.348807947019867,246,1.6291390728476822,227,0.033112582781456956,6.0,5.0,656.67
55,64495,1,72,49.06,0.672054794520548,80,1.095890410958904,356,0.0136986301369863,174.0,1.0,49.06
50,76300,9,119,948.0699999999999,7.4067968749999995,244,1.90625,181,0.0703125,2.0,9.0,948.0699999999999
44,64311,15,227,2602.4300000000003,10.753842975206613,371,1.5330578512396693,364,0.06198347107438017,234.0,15.0,2602.4300000000003
43,68689,11,236,1839.91,7.449028340080972,421,1.7044534412955465,363,0.044534412955465584,274.0,11.0,1839.91
39,62730,3,125,1031.54,8.05890625,169,1.3203125,326,0.0234375,137.0,3.0,1031.54
49,59231,7,185,671.11,3.4953645833333336,266,1.3854166666666667,364,0.036458333333333336,126.0,7.0,671.11
42,74134,2,82,122.72,1.460952380952381,104,1.2380952380952381,214,0.023809523809523808,149.0,2.0,122.72
25,74899,5,185,955.5,5.028947368421052,253,1.331578947368421,359,0.02631578947368421,45.0,5.0,955.5
69,89092,3,101,81.24000000000001,0.7811538461538462,149,1.4326923076923077,188,0.028846153846153848,18.0,3.0,81.24000000000001
35,64034,11,252,1400.74,5.326007604562737,474,1.8022813688212929,364,0.04182509505703422,400.0,11.0,1400.74
34,49520,16,239,3257.2599999999998,12.77356862745098,473,1.8549019607843138,364,0.06274509803921569,150.0,16.0,3257.2599999999998
44,49336,7,130,1838.37,13.41875912408759,259,1.8905109489051095,174,0.051094890510948905,26.0,7.0,1838.37
54,85433,2,38,64.57,1.6142499999999997,51,1.275,88,0.05,10.0,2.0,64.57
19,41146,6,229,743.21,3.1625957446808513,348,1.4808510638297872,355,0.02553191489361702,351.0,6.0,743.21
60,87057,0,36,0.0,0.0,43,1.1944444444444444,103,0.0,94.0,7.0,1186.5949999999998
20,89585,4,253,333.08000000000004,1.2960311284046695,474,1.8443579766536966,363,0.01556420233463035,233.0,4.0,333.08000000000004
60,94130,1,31,286.98,8.968125,51,1.59375,41,0.03125,8.0,1.0,286.98
33,70376,7,237,1492.57,6.117090163934426,392,1.6065573770491803,363,0.028688524590163935,275.0,7.0,1492.57
28,76687,9,221,3388.6,14.73304347826087,375,1.6304347826086956,360,0.0391304347826087,39.0,9.0,3388.6000000000004
26,57867,8,198,2185.0,10.606796116504855,274,1.3300970873786409,359,0.038834951456310676,231.0,8.0,2185.0
25,50571,1,22,22.47,0.9769565217391304,30,1.3043478260869565,66,0.043478260869565216,11.0,1.0,22.47
42,80003,0,4,0.0,0.0,5,1.25,5,0.0,94.0,7.0,1186.5949999999998
41,71160,0,27,0.0,0.0,30,1.1111111111111112,65,0.0,94.0,7.0,1186.5949999999998
31,37963,11,166,2767.88,15.63774011299435,260,1.4689265536723164,360,0.062146892655367235,352.0,11.0,2767.88
